match_id,match_date,match_time,hometeam,awayteam,bet_name,probability,odds,EV,Kelly,stake,bankroll_if_win,bankroll_if_lose,expected_bankroll,
2372543,2025-09-12,19:00:00,Lechia Gdansk,Katowice,Maç Skoru :: 0:3,7,30,"2,1","0,0379310344827586","3,79310344827586","2,1","0,962068965517241","1,04172413793103",
2372544,2025-09-12,19:00:00,GKS Tychy,Polonia Bytom,Hangi Yarıda Daha Fazla Gol Atılır? :: 1. Yarı,41,"2,74","1,1234","0,070919540229885","7,0919540229885","1,1234","0,929080459770115","1,00875147126437",
2332718,2025-09-12,19:15:00,Ajman Club,AL Bataeh,Maç Sonucu ve Karşılıklı Gol :: MS X ve Yok,12,"10,7","1,284","0,0292783505154639","2,92783505154639","1,284","0,970721649484536","1,00831505154639",
2341798,2025-09-12,19:15:00,Floriana,Gzira United,Maç Sonucu :: MS X,34,"3,18","1,0812","0,0372477064220184","3,72477064220184","1,0812","0,962752293577982","1,00302451376147",
2282307,2025-09-12,19:30:00,SC Freiburg (K),FC Köln (K),Toplam Gol Tek/Çift :: Çift,63,"1,6","1,008","0,0133333333333334","1,33333333333334","1,008","0,986666666666667","1,00010666666667",
2282611,2025-09-12,19:30:00,Paderborn,Bochum,İlk Yarı Skoru :: 1-2,8,"24,1","1,928","0,0401731601731602","4,01731601731602","1,928","0,95982683982684","1,03728069264069",
2282647,2025-09-12,19:30:00,A.Bielefeld,Magdeburg,Maç Skoru :: 0:3,6,"28,5","1,71","0,0258181818181818","2,58181818181818","1,71","0,974181818181818","1,01833090909091",
2339567,2025-09-12,19:30:00,Esteghlal K.,Esteghlal FC,İkinci Yarı Sonucu :: 2.Y 1,32,"3,73","1,1936","0,070915750915751","7,0915750915751","1,1936","0,929084249084249","1,01372928937729",
2284836,2025-09-12,19:45:00,Botev Plovdiv,PFC Montana 1921,Maç Sonucu :: MS X,29,"3,49","1,0121","0,00485943775100402","0,485943775100402","1,0121","0,995140562248996","1,00005879919679",
2255668,2025-09-12,20:00:00,Olympique Dcheira,RSB Berkane,"Maç Sonucu ve 1,5 Gol Alt/Üst :: MS 1 ve 1,5 Alt",12,"10,5","1,26","0,0273684210526316","2,73684210526316","1,26","0,972631578947368","1,00711578947368",
2255686,2025-09-12,20:00:00,OCS de Safi,Union Touarga,Maç Sonucu :: MS X,41,"2,68","1,0988","0,0588095238095238","5,88095238095238","1,0988","0,941190476190476","1,00581038095238",
2282174,2025-09-12,20:00:00,Memmingen,Buchbach,İkinci Yarı Sonucu :: 2.Y 2,43,"2,35","1,0105","0,00777777777777774","0,777777777777774","1,0105","0,992222222222222","1,00008166666667",
2282183,2025-09-12,20:00:00,Linero IF,FBK Balkan,Maç Sonucu :: MS 2,26,4,"1,04","0,0133333333333333","1,33333333333333","1,04","0,986666666666667","1,00053333333333",
2282204,2025-09-12,20:00:00,Farco,Sakandary,"Toplam Gol Alt/Üst :: 2,5 Üst",48,"2,66","1,2768","0,166746987951807","16,6746987951807","1,2768","0,833253012048193","1,04615556626506",
2282215,2025-09-12,20:00:00,Masr,Ismaily,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,30,"4,45","1,335","0,0971014492753623","9,71014492753623","1,335","0,902898550724638","1,03252898550725",
2282241,2025-09-12,20:00:00,Unterhaching,Aubstadt,Toplam Gol Tek/Çift :: Çift,64,"1,58","1,0112","0,0193103448275863","1,93103448275863","1,0112","0,980689655172414","1,00021627586207",
2282265,2025-09-12,20:00:00,IK Franke,FC Jarfalla,İlk Yarı Karşılıklı Gol :: İY KG Var,33,"3,05","1,0065","0,0031707317073171","0,31707317073171","1,0065","0,996829268292683","1,0000206097561",
2282285,2025-09-12,20:00:00,Kristianstad,IFK Karlshamn,Maç Sonucu :: MS 2,16,"7,08","1,1328","0,0218421052631579","2,18421052631579","1,1328","0,978157894736842","1,00290063157895",
